700,10,37.962498
1930,54,-64.195858
3160,175,21.120803
4390,326,-7.577237
5620,549,-46.479468
6850,776,136.521831
8080,1088,143.102252
9310,1403,369.474336
10540,1816,337.680306
11770,2231,375.178264
13000,2271,522.199693
700,10,37.962498
1930,76,-64.195858
3160,187,21.120803
4390,327,-7.577237
5620,538,-46.479468
6850,783,136.521831
8080,875,143.102252
9310,1134,369.474336
10540,1814,337.680306
11770,2259,375.178264
13000,2751,522.199693
700,10,37.962498
1930,67,-64.195858
3160,175,21.120803
4390,268,-7.577237
5620,426,-46.479468
6850,649,136.521831
8080,891,143.102252
9310,1415,369.474336
10540,1819,337.680306
11770,2256,375.178264
13000,2711,522.199693
700,15,37.962498
1930,68,-64.195858
3160,183,21.120803
4390,293,-7.577237
5620,528,-46.479468
6850,804,136.521831
8080,1050,143.102252
9310,1407,369.474336
10540,1554,337.680306
11770,2242,375.178264
13000,2737,522.199693
700,11,37.962498
1930,68,-64.195858
3160,177,21.120803
4390,324,-7.577237
5620,531,-46.479468
6850,786,136.521831
8080,1057,143.102252
9310,1443,369.474336
10540,1781,337.680306
11770,2269,375.178264
13000,2764,522.199693
700,11,37.962498
1930,72,-64.195858
3160,180,21.120803
4390,329,-7.577237
5620,527,-46.479468
6850,241,136.521831
8080,1076,143.102252
9310,1225,369.474336
10540,1807,337.680306
11770,2281,375.178264
13000,2705,522.199693
700,11,37.962498
1930,69,-64.195858
3160,185,21.120803
4390,337,-7.577237
5620,520,-46.479468
6850,774,136.521831
8080,1054,143.102252
9310,1429,369.474336
10540,1815,337.680306
11770,2202,375.178264
13000,2725,522.199693
700,10,37.962498
1930,70,-64.195858
3160,152,21.120803
4390,336,-7.577237
5620,445,-46.479468
6850,795,136.521831
8080,897,143.102252
9310,1120,369.474336
10540,1793,337.680306
11770,1859,375.178264
13000,2463,522.199693
700,11,37.962498
1930,67,-64.195858
3160,173,21.120803
4390,318,-7.577237
5620,517,-46.479468
6850,780,136.521831
8080,1055,143.102252
9310,1411,369.474336
10540,1785,337.680306
11770,2208,375.178264
13000,2750,522.199693
700,11,37.962498
1930,69,-64.195858
3160,177,21.120803
4390,331,-7.577237
5620,542,-46.479468
6850,784,136.521831
8080,1067,143.102252
9310,1406,369.474336
10540,1819,337.680306
11770,2212,375.178264
13000,2730,522.199693
700,10,37.962498
1930,65,-64.195858
3160,174,21.120803
4390,328,-7.577237
5620,531,-46.479468
6850,765,136.521831
8080,862,143.102252
9310,1433,369.474336
10540,1805,337.680306
11770,2270,375.178264
13000,2575,522.199693
700,10,37.962498
1930,68,-64.195858
3160,183,21.120803
4390,337,-7.577237
5620,540,-46.479468
6850,766,136.521831
8080,196,143.102252
9310,1155,369.474336
10540,1837,337.680306
11770,2230,375.178264
13000,2464,522.199693
700,11,37.962498
1930,70,-64.195858
3160,169,21.120803
4390,326,-7.577237
5620,551,-46.479468
6850,719,136.521831
8080,1098,143.102252
9310,697,369.474336
10540,1829,337.680306
11770,1895,375.178264
13000,2738,522.199693
700,9,37.962498
1930,70,-64.195858
3160,152,21.120803
4390,335,-7.577237
5620,431,-46.479468
6850,659,136.521831
8080,837,143.102252
9310,1294,369.474336
10540,1506,337.680306
11770,2028,375.178264
13000,2770,522.199693
700,11,37.962498
1930,53,-64.195858
3160,142,21.120803
4390,325,-7.577237
5620,530,-46.479468
6850,749,136.521831
8080,885,143.102252
9310,1403,369.474336
10540,1442,337.680306
11770,2265,375.178264
13000,2739,522.199693
700,10,37.962498
1930,70,-64.195858
3160,181,21.120803
4390,324,-7.577237
5620,530,-46.479468
6850,780,136.521831
8080,1071,143.102252
9310,1440,369.474336
10540,1779,337.680306
11770,1797,375.178264
13000,2721,522.199693
700,11,37.962498
1930,59,-64.195858
3160,178,21.120803
4390,316,-7.577237
5620,406,-46.479468
6850,607,136.521831
8080,867,143.102252
9310,1202,369.474336
10540,1404,337.680306
11770,2153,375.178264
13000,2445,522.199693
700,10,37.962498
1930,55,-64.195858
3160,188,21.120803
4390,326,-7.577237
5620,535,-46.479468
6850,812,136.521831
8080,1063,143.102252
9310,1344,369.474336
10540,1417,337.680306
11770,2266,375.178264
13000,2720,522.199693
700,14,37.962498
1930,67,-64.195858
3160,178,21.120803
4390,290,-7.577237
5620,601,-46.479468
6850,772,136.521831
8080,872,143.102252
9310,1449,369.474336
10540,1432,337.680306
11770,2241,375.178264
13000,2208,522.199693
700,11,37.962498
1930,69,-64.195858
3160,174,21.120803
4390,263,-7.577237
5620,456,-46.479468
6850,785,136.521831
8080,893,143.102252
9310,1118,369.474336
10540,1588,337.680306
11770,1846,375.178264
13000,2715,522.199693
