10,0,-2.036376
1309,7,77.035293
2608,18,-72.765008
3907,46,-363.213352
5206,85,-90.018651
6505,140,73.150576
7804,183,145.329788
9103,260,386.076990
10402,325,511.433389
11701,434,512.707168
13000,402,491.179654
10,0,-2.036376
1309,13,77.035293
2608,21,-72.765008
3907,52,-363.213352
5206,85,-90.018651
6505,120,73.150576
7804,189,145.329788
9103,269,386.076990
10402,327,511.433389
11701,424,512.707168
13000,525,491.179654
10,0,-2.036376
1309,7,77.035293
2608,17,-72.765008
3907,53,-363.213352
5206,81,-90.018651
6505,142,73.150576
7804,154,145.329788
9103,263,386.076990
10402,328,511.433389
11701,426,512.707168
13000,515,491.179654
10,0,-2.036376
1309,7,77.035293
2608,22,-72.765008
3907,53,-363.213352
5206,83,-90.018651
6505,136,73.150576
7804,185,145.329788
9103,259,386.076990
10402,264,511.433389
11701,370,512.707168
13000,504,491.179654
10,0,-2.036376
1309,7,77.035293
2608,22,-72.765008
3907,53,-363.213352
5206,81,-90.018651
6505,116,73.150576
7804,186,145.329788
9103,262,386.076990
10402,336,511.433389
11701,426,512.707168
13000,515,491.179654
10,0,-2.036376
1309,8,77.035293
2608,21,-72.765008
3907,52,-363.213352
5206,82,-90.018651
6505,138,73.150576
7804,197,145.329788
9103,262,386.076990
10402,336,511.433389
11701,428,512.707168
13000,513,491.179654
10,0,-2.036376
1309,7,77.035293
2608,23,-72.765008
3907,52,-363.213352
5206,87,-90.018651
6505,144,73.150576
7804,215,145.329788
9103,274,386.076990
10402,327,511.433389
11701,429,512.707168
13000,491,491.179654
10,0,-2.036376
1309,7,77.035293
2608,22,-72.765008
3907,42,-363.213352
5206,75,-90.018651
6505,138,73.150576
7804,153,145.329788
9103,203,386.076990
10402,335,511.433389
11701,429,512.707168
13000,514,491.179654
10,0,-2.036376
1309,9,77.035293
2608,22,-72.765008
3907,53,-363.213352
5206,69,-90.018651
6505,121,73.150576
7804,191,145.329788
9103,255,386.076990
10402,330,511.433389
11701,419,512.707168
13000,528,491.179654
10,0,-2.036376
1309,9,77.035293
2608,21,-72.765008
3907,55,-363.213352
5206,81,-90.018651
6505,142,73.150576
7804,168,145.329788
9103,258,386.076990
10402,342,511.433389
11701,422,512.707168
13000,448,491.179654
