700,9,37.962498
1930,55,-64.195858
3160,134,21.120803
4390,268,-7.577237
5620,409,-46.479468
6850,610,136.521831
8080,713,143.102252
9310,1100,369.474336
10540,1382,337.680306
11770,1751,375.178264
13000,2127,522.199693
700,13,37.962498
1930,58,-64.195858
3160,146,21.120803
4390,258,-7.577237
5620,415,-46.479468
6850,526,136.521831
8080,679,143.102252
9310,867,369.474336
10540,1175,337.680306
11770,1426,375.178264
13000,1857,522.199693
700,8,37.962498
1930,56,-64.195858
3160,146,21.120803
4390,267,-7.577237
5620,367,-46.479468
6850,612,136.521831
8080,850,143.102252
9310,1104,369.474336
10540,1374,337.680306
11770,1841,375.178264
13000,2143,522.199693
700,13,37.962498
1930,45,-64.195858
3160,118,21.120803
4390,220,-7.577237
5620,354,-46.479468
6850,474,136.521831
8080,862,143.102252
9310,1118,369.474336
10540,1163,337.680306
11770,1719,375.178264
13000,1738,522.199693
700,9,37.962498
1930,56,-64.195858
3160,129,21.120803
4390,265,-7.577237
5620,421,-46.479468
6850,617,136.521831
8080,857,143.102252
9310,1134,369.474336
10540,1423,337.680306
11770,1777,375.178264
13000,1719,522.199693
700,7,37.962498
1930,55,-64.195858
3160,142,21.120803
4390,263,-7.577237
5620,422,-46.479468
6850,624,136.521831
8080,846,143.102252
9310,888,369.474336
10540,1137,337.680306
11770,1763,375.178264
13000,2159,522.199693
700,10,37.962498
1930,57,-64.195858
3160,142,21.120803
4390,270,-7.577237
5620,362,-46.479468
6850,627,136.521831
8080,847,143.102252
9310,1138,369.474336
10540,1427,337.680306
11770,1426,375.178264
13000,1964,522.199693
700,12,37.962498
1930,56,-64.195858
3160,145,21.120803
4390,268,-7.577237
5620,430,-46.479468
6850,627,136.521831
8080,739,143.102252
9310,907,369.474336
10540,1434,337.680306
11770,1813,375.178264
13000,1990,522.199693
700,12,37.962498
1930,60,-64.195858
3160,156,21.120803
4390,239,-7.577237
5620,372,-46.479468
6850,555,136.521831
8080,731,143.102252
9310,991,369.474336
10540,1260,337.680306
11770,1913,375.178264
13000,2358,522.199693
700,10,37.962498
1930,58,-64.195858
3160,137,21.120803
4390,234,-7.577237
5620,452,-46.479468
6850,518,136.521831
8080,764,143.102252
9310,959,369.474336
10540,1560,337.680306
11770,1519,375.178264
13000,2397,522.199693
700,8,37.962498
1930,48,-64.195858
3160,159,21.120803
4390,275,-7.577237
5620,462,-46.479468
6850,535,136.521831
8080,936,143.102252
9310,1229,369.474336
10540,1520,337.680306
11770,1930,375.178264
13000,2381,522.199693
700,8,37.962498
1930,61,-64.195858
3160,151,21.120803
4390,281,-7.577237
5620,350,-46.479468
6850,557,136.521831
8080,744,143.102252
9310,977,369.474336
10540,1265,337.680306
11770,1961,375.178264
13000,1864,522.199693
700,9,37.962498
1930,60,-64.195858
3160,162,21.120803
4390,280,-7.577237
5620,448,-46.479468
6850,679,136.521831
8080,913,143.102252
9310,1230,369.474336
10540,1366,337.680306
11770,1524,375.178264
13000,1883,522.199693
700,10,37.962498
1930,64,-64.195858
3160,161,21.120803
4390,280,-7.577237
5620,343,-46.479468
6850,668,136.521831
8080,917,143.102252
9310,1226,369.474336
10540,1543,337.680306
11770,1910,375.178264
13000,2346,522.199693
700,8,37.962498
1930,49,-64.195858
3160,132,21.120803
4390,249,-7.577237
5620,450,-46.479468
6850,690,136.521831
8080,918,143.102252
9310,1234,369.474336
10540,1579,337.680306
11770,1556,375.178264
13000,2081,522.199693
700,9,37.962498
1930,50,-64.195858
3160,138,21.120803
4390,225,-7.577237
5620,385,-46.479468
6850,592,136.521831
8080,751,143.102252
9310,994,369.474336
10540,1280,337.680306
11770,1517,375.178264
13000,2323,522.199693
700,8,37.962498
1930,48,-64.195858
3160,132,21.120803
4390,252,-7.577237
5620,382,-46.479468
6850,545,136.521831
8080,922,143.102252
9310,995,369.474336
10540,1526,337.680306
11770,1614,375.178264
13000,2331,522.199693
700,10,37.962498
1930,60,-64.195858
3160,132,21.120803
4390,281,-7.577237
5620,390,-46.479468
6850,668,136.521831
8080,769,143.102252
9310,1223,369.474336
10540,1313,337.680306
11770,1933,375.178264
13000,2102,522.199693
700,8,37.962498
1930,58,-64.195858
3160,158,21.120803
4390,281,-7.577237
5620,458,-46.479468
6850,664,136.521831
8080,924,143.102252
9310,1217,369.474336
10540,1545,337.680306
11770,1943,375.178264
13000,2351,522.199693
700,12,37.962498
1930,47,-64.195858
3160,158,21.120803
4390,291,-7.577237
5620,474,-46.479468
6850,663,136.521831
8080,926,143.102252
9310,1228,369.474336
10540,1538,337.680306
11770,1710,375.178264
13000,2338,522.199693
