700,10,37.962498
1930,57,-64.195858
3160,145,21.120803
4390,269,-7.577237
5620,461,-46.479468
6850,628,136.521831
8080,855,143.102252
9310,926,369.474336
10540,1615,337.680306
11770,1973,375.178264
13000,1735,522.199693
700,8,37.962498
1930,45,-64.195858
3160,150,21.120803
4390,239,-7.577237
5620,432,-46.479468
6850,630,136.521831
8080,760,143.102252
9310,1237,369.474336
10540,1200,337.680306
11770,1433,375.178264
13000,2123,522.199693
700,10,37.962498
1930,60,-64.195858
3160,146,21.120803
4390,264,-7.577237
5620,427,-46.479468
6850,623,136.521831
8080,841,143.102252
9310,1124,369.474336
10540,1421,337.680306
11770,1769,375.178264
13000,2151,522.199693
700,10,37.962498
1930,44,-64.195858
3160,116,21.120803
4390,265,-7.577237
5620,422,-46.479468
6850,615,136.521831
8080,858,143.102252
9310,1102,369.474336
10540,1423,337.680306
11770,1793,375.178264
13000,2128,522.199693
700,9,37.962498
1930,54,-64.195858
3160,141,21.120803
4390,261,-7.577237
5620,429,-46.479468
6850,584,136.521831
8080,853,143.102252
9310,883,369.474336
10540,1159,337.680306
11770,1428,375.178264
13000,1937,522.199693
700,8,37.962498
1930,48,-64.195858
3160,88,21.120803
4390,204,-7.577237
5620,430,-46.479468
6850,630,136.521831
8080,858,143.102252
9310,904,369.474336
10540,1158,337.680306
11770,1768,375.178264
13000,1871,522.199693
700,7,37.962498
1930,45,-64.195858
3160,129,21.120803
4390,264,-7.577237
5620,424,-46.479468
6850,613,136.521831
8080,859,143.102252
9310,1129,369.474336
10540,1244,337.680306
11770,1782,375.178264
13000,1832,522.199693
700,8,37.962498
1930,45,-64.195858
3160,134,21.120803
4390,257,-7.577237
5620,409,-46.479468
6850,619,136.521831
8080,903,143.102252
9310,902,369.474336
10540,1435,337.680306
11770,1532,375.178264
13000,2205,522.199693
700,10,37.962498
1930,59,-64.195858
3160,142,21.120803
4390,283,-7.577237
5620,386,-46.479468
6850,665,136.521831
8080,830,143.102252
9310,903,369.474336
10540,1454,337.680306
11770,1782,375.178264
13000,2160,522.199693
700,11,37.962498
1930,57,-64.195858
3160,142,21.120803
4390,224,-7.577237
5620,324,-46.479468
6850,676,136.521831
8080,673,143.102252
9310,1127,369.474336
10540,1420,337.680306
11770,1786,375.178264
13000,1925,522.199693
700,9,37.962498
1930,58,-64.195858
3160,142,21.120803
4390,273,-7.577237
5620,429,-46.479468
6850,625,136.521831
8080,874,143.102252
9310,1135,369.474336
10540,1410,337.680306
11770,1804,375.178264
13000,1764,522.199693
700,10,37.962498
1930,57,-64.195858
3160,117,21.120803
4390,269,-7.577237
5620,424,-46.479468
6850,626,136.521831
8080,860,143.102252
9310,1174,369.474336
10540,1477,337.680306
11770,1701,375.178264
13000,2258,522.199693
700,12,37.962498
1930,50,-64.195858
3160,124,21.120803
4390,253,-7.577237
5620,420,-46.479468
6850,481,136.521831
8080,881,143.102252
9310,942,369.474336
10540,1456,337.680306
11770,1820,375.178264
13000,1870,522.199693
700,11,37.962498
1930,54,-64.195858
3160,145,21.120803
4390,224,-7.577237
5620,328,-46.479468
6850,643,136.521831
8080,890,143.102252
9310,1232,369.474336
10540,1541,337.680306
11770,1811,375.178264
13000,1876,522.199693
700,11,37.962498
1930,49,-64.195858
3160,123,21.120803
4390,218,-7.577237
5620,331,-46.479468
6850,507,136.521831
8080,886,143.102252
9310,998,369.474336
10540,1136,337.680306
11770,1419,375.178264
13000,2237,522.199693
700,9,37.962498
1930,47,-64.195858
3160,132,21.120803
4390,276,-7.577237
5620,445,-46.479468
6850,676,136.521831
8080,956,143.102252
9310,1159,369.474336
10540,1524,337.680306
11770,1870,375.178264
13000,2215,522.199693
700,9,37.962498
1930,56,-64.195858
3160,144,21.120803
4390,261,-7.577237
5620,447,-46.479468
6850,661,136.521831
8080,874,143.102252
9310,1170,369.474336
10540,1507,337.680306
11770,1912,375.178264
13000,2278,522.199693
700,9,37.962498
1930,56,-64.195858
3160,150,21.120803
4390,242,-7.577237
5620,450,-46.479468
6850,716,136.521831
8080,873,143.102252
9310,1131,369.474336
10540,1498,337.680306
11770,1832,375.178264
13000,2194,522.199693
700,9,37.962498
1930,46,-64.195858
3160,152,21.120803
4390,217,-7.577237
5620,328,-46.479468
6850,707,136.521831
8080,900,143.102252
9310,959,369.474336
10540,1376,337.680306
11770,1790,375.178264
13000,2423,522.199693
700,17,37.962498
1930,68,-64.195858
3160,168,21.120803
4390,321,-7.577237
5620,465,-46.479468
6850,691,136.521831
8080,952,143.102252
9310,1192,369.474336
10540,1571,337.680306
11770,1555,375.178264
13000,1768,522.199693
