700,21,37.962498
1930,57,-64.195858
3160,152,21.120803
4390,239,-7.577237
5620,378,-46.479468
6850,558,136.521831
8080,701,143.102252
9310,1011,369.474336
10540,1284,337.680306
11770,1568,375.178264
13000,1917,522.199693
700,8,37.962498
1930,53,-64.195858
3160,132,21.120803
4390,210,-7.577237
5620,383,-46.479468
6850,538,136.521831
8080,762,143.102252
9310,1016,369.474336
10540,1265,337.680306
11770,1590,375.178264
13000,1935,522.199693
700,9,37.962498
1930,54,-64.195858
3160,135,21.120803
4390,249,-7.577237
5620,394,-46.479468
6850,570,136.521831
8080,783,143.102252
9310,947,369.474336
10540,1210,337.680306
11770,1482,375.178264
13000,1843,522.199693
700,8,37.962498
1930,54,-64.195858
3160,135,21.120803
4390,183,-7.577237
5620,382,-46.479468
6850,546,136.521831
8080,761,143.102252
9310,959,369.474336
10540,1286,337.680306
11770,1578,375.178264
13000,1918,522.199693
700,10,37.962498
1930,52,-64.195858
3160,128,21.120803
4390,220,-7.577237
5620,369,-46.479468
6850,520,136.521831
8080,740,143.102252
9310,967,369.474336
10540,1280,337.680306
11770,1540,375.178264
13000,1935,522.199693
700,10,37.962498
1930,52,-64.195858
3160,123,21.120803
4390,253,-7.577237
5620,385,-46.479468
6850,558,136.521831
8080,764,143.102252
9310,997,369.474336
10540,1287,337.680306
11770,1554,375.178264
13000,1904,522.199693
700,9,37.962498
1930,49,-64.195858
3160,127,21.120803
4390,243,-7.577237
5620,374,-46.479468
6850,533,136.521831
8080,774,143.102252
9310,1004,369.474336
10540,1288,337.680306
11770,1594,375.178264
13000,1828,522.199693
700,12,37.962498
1930,53,-64.195858
3160,129,21.120803
4390,241,-7.577237
5620,389,-46.479468
6850,564,136.521831
8080,765,143.102252
9310,1004,369.474336
10540,1304,337.680306
11770,1609,375.178264
13000,1938,522.199693
700,10,37.962498
1930,48,-64.195858
3160,114,21.120803
4390,230,-7.577237
5620,352,-46.479468
6850,579,136.521831
8080,724,143.102252
9310,1011,369.474336
10540,1218,337.680306
11770,1474,375.178264
13000,1937,522.199693
700,9,37.962498
1930,53,-64.195858
3160,134,21.120803
4390,235,-7.577237
5620,387,-46.479468
6850,559,136.521831
8080,775,143.102252
9310,935,369.474336
10540,1297,337.680306
11770,1586,375.178264
13000,1932,522.199693
700,8,37.962498
1930,55,-64.195858
3160,140,21.120803
4390,245,-7.577237
5620,387,-46.479468
6850,560,136.521831
8080,697,143.102252
9310,931,369.474336
10540,1216,337.680306
11770,1587,375.178264
13000,1902,522.199693
700,8,37.962498
1930,47,-64.195858
3160,126,21.120803
4390,249,-7.577237
