700,21,37.962498
1930,50,-64.195858
3160,405,21.120803
4390,399,-7.577237
5620,350,-46.479468
6850,536,136.521831
8080,676,143.102252
9310,944,370.297898
10540,1208,338.409733
11770,1509,375.907690
13000,1667,523.347596
700,10,37.962498
1930,52,-64.195858
3160,161,21.120803
4390,233,-7.577237
5620,331,-46.479468
6850,508,136.521831
8080,649,143.102252
9310,898,370.297898
10540,1187,338.409733
11770,1579,375.907690
13000,1989,523.347596
700,624,37.962498
1930,95,-64.195858
3160,140,21.120803
4390,254,-7.577237
5620,288,-46.479468
6850,797,136.521831
8080,692,143.102252
9310,841,370.297898
10540,1565,338.409733
11770,1809,375.907690
13000,1986,523.347596
700,19,37.962498
1930,49,-64.195858
3160,311,21.120803
4390,218,-7.577237
5620,355,-46.479468
6850,526,136.521831
8080,1043,143.102252
9310,1261,370.297898
10540,1266,338.409733
11770,1899,375.907690
13000,1999,523.347596
700,13,37.962498
1930,49,-64.195858
3160,119,21.120803
4390,270,-7.577237
5620,824,-46.479468
6850,545,136.521831
8080,1018,143.102252
9310,1009,370.297898
10540,1096,338.409733
11770,1427,375.907690
13000,1642,523.347596
700,13,37.962498
1930,56,-64.195858
3160,128,21.120803
4390,240,-7.577237
5620,227,-46.479468
6850,514,136.521831
8080,933,143.102252
9310,975,370.297898
10540,1445,338.409733
11770,1665,375.907690
13000,2178,523.347596
700,15,37.962498
1930,147,-64.195858
3160,265,21.120803
4390,346,-7.577237
5620,442,-46.479468
6850,751,136.521831
8080,753,143.102252
9310,1229,370.297898
10540,2220,338.409733
11770,1490,375.907690
13000,2121,523.347596
700,22,37.962498
1930,66,-64.195858
3160,166,21.120803
4390,258,-7.577237
5620,429,-46.479468
6850,564,136.521831
8080,700,143.102252
9310,972,370.297898
10540,1205,338.409733
11770,1488,375.907690
13000,1899,523.347596
700,16,37.962498
1930,257,-64.195858
3160,233,21.120803
4390,304,-7.577237
5620,311,-46.479468
6850,572,136.521831
8080,1008,143.102252
9310,798,370.297898
10540,228,338.409733
11770,1755,375.907690
13000,2555,523.347596
700,30,37.962498
1930,49,-64.195858
3160,140,21.120803
4390,221,-7.577237
5620,379,-46.479468
6850,613,136.521831
8080,672,143.102252
9310,1158,370.297898
10540,1738,338.409733
11770,1525,375.907690
13000,1632,523.347596
700,23,37.962498
1930,199,-64.195858
3160,144,21.120803
4390,228,-7.577237
5620,338,-46.479468
6850,632,136.521831
8080,676,143.102252
9310,902,370.297898
10540,1101,338.409733
11770,1428,375.907690
13000,1702,523.347596
700,14,37.962498
1930,57,-64.195858
3160,129,21.120803
4390,273,-7.577237
5620,344,-46.479468
6850,540,136.521831
8080,858,143.102252
9310,938,370.297898
10540,1153,338.409733
11770,1358,375.907690
13000,1637,523.347596
700,46,37.962498
1930,50,-64.195858
3160,199,21.120803
4390,438,-7.577237
5620,433,-46.479468
6850,624,136.521831
8080,718,143.102252
9310,980,370.297898
10540,1460,338.409733
11770,1685,375.907690
13000,2219,523.347596
700,10,37.962498
1930,55,-64.195858
3160,126,21.120803
4390,244,-7.577237
5620,377,-46.479468
6850,530,136.521831
8080,656,143.102252
9310,981,370.297898
10540,1095,338.409733
11770,1429,375.907690
13000,1733,523.347596
700,12,37.962498
1930,48,-64.195858
3160,143,21.120803
4390,229,-7.577237
5620,342,-46.479468
6850,552,136.521831
8080,669,143.102252
9310,1055,370.297898
10540,1230,338.409733
11770,1408,375.907690
13000,1707,523.347596
700,12,37.962498
1930,60,-64.195858
3160,127,21.120803
4390,243,-7.577237
5620,387,-46.479468
6850,486,136.521831
8080,652,143.102252
9310,881,370.297898
10540,1173,338.409733
11770,1965,375.907690
13000,1918,523.347596
700,14,37.962498
1930,57,-64.195858
3160,295,21.120803
4390,424,-7.577237
5620,403,-46.479468
6850,693,136.521831
8080,949,143.102252
9310,748,370.297898
10540,1412,338.409733
11770,1747,375.907690
13000,1644,523.347596
700,42,37.962498
1930,45,-64.195858
3160,146,21.120803
4390,368,-7.577237
5620,208,-46.479468
6850,498,136.521831
8080,706,143.102252
9310,934,370.297898
10540,1266,338.409733
11770,1481,375.907690
13000,1618,523.347596
700,50,37.962498
1930,46,-64.195858
3160,133,21.120803
4390,239,-7.577237
5620,301,-46.479468
6850,506,136.521831
8080,692,143.102252
9310,915,370.297898
10540,1120,338.409733
11770,1377,375.907690
13000,1718,523.347596
700,43,37.962498
1930,107,-64.195858
3160,136,21.120803
4390,254,-7.577237
5620,333,-46.479468
6850,481,136.521831
8080,683,143.102252
9310,847,370.297898
10540,1160,338.409733
11770,1442,375.907690
13000,1730,523.347596
