700,15,37.962498
1930,66,-64.195858
3160,158,21.120803
4390,319,-7.577237
5620,405,-46.479468
6850,673,136.521831
8080,1115,143.102252
9310,1484,369.474336
10540,1792,337.680306
11770,2031,375.178264
13000,2638,522.199693
700,9,37.962498
1930,56,-64.195858
3160,177,21.120803
4390,321,-7.577237
5620,413,-46.479468
6850,727,136.521831
8080,1039,143.102252
9310,1329,369.474336
10540,1529,337.680306
11770,1971,375.178264
13000,2120,522.199693
700,11,37.962498
1930,74,-64.195858
3160,150,21.120803
4390,279,-7.577237
5620,457,-46.479468
6850,721,136.521831
8080,1167,143.102252
9310,1380,369.474336
10540,1946,337.680306
11770,2115,375.178264
13000,2834,522.199693
700,13,37.962498
1930,85,-64.195858
3160,202,21.120803
4390,328,-7.577237
5620,525,-46.479468
6850,792,136.521831
8080,916,143.102252
9310,1137,369.474336
10540,1819,337.680306
11770,2280,375.178264
13000,2330,522.199693
700,10,37.962498
1930,67,-64.195858
3160,182,21.120803
4390,266,-7.577237
5620,529,-46.479468
6850,769,136.521831
8080,893,143.102252
9310,1171,369.474336
10540,1354,337.680306
11770,1691,375.178264
13000,2533,522.199693
700,10,37.962498
1930,64,-64.195858
3160,138,21.120803
4390,315,-7.577237
5620,434,-46.479468
6850,727,136.521831
8080,1009,143.102252
9310,1314,369.474336
10540,1635,337.680306
11770,2056,375.178264
13000,2511,522.199693
700,14,37.962498
1930,63,-64.195858
3160,166,21.120803
4390,304,-7.577237
5620,489,-46.479468
6850,717,136.521831
8080,947,143.102252
9310,1202,369.474336
10540,1665,337.680306
11770,1641,375.178264
13000,1998,522.199693
700,17,37.962498
1930,63,-64.195858
3160,168,21.120803
4390,302,-7.577237
5620,407,-46.479468
6850,723,136.521831
8080,991,143.102252
9310,1305,369.474336
10540,1603,337.680306
11770,1938,375.178264
13000,2525,522.199693
700,12,37.962498
1930,64,-64.195858
3160,168,21.120803
4390,307,-7.577237
5620,494,-46.479468
6850,728,136.521831
8080,1011,143.102252
9310,1310,369.474336
10540,1677,337.680306
11770,1965,375.178264
13000,2104,522.199693
700,10,37.962498
1930,62,-64.195858
3160,165,21.120803
4390,313,-7.577237
5620,490,-46.479468
6850,614,136.521831
8080,991,143.102252
9310,1298,369.474336
10540,1345,337.680306
11770,1854,375.178264
13000,2552,522.199693
700,10,37.962498
1930,65,-64.195858
3160,160,21.120803
4390,305,-7.577237
5620,490,-46.479468
6850,599,136.521831
8080,777,143.102252
9310,1041,369.474336
10540,1653,337.680306
11770,1925,375.178264
13000,2528,522.199693
700,10,37.962498
1930,51,-64.195858
3160,175,21.120803
4390,304,-7.577237
5620,489,-46.479468
6850,713,136.521831
8080,994,143.102252
9310,1286,369.474336
10540,1519,337.680306
11770,2037,375.178264
13000,2479,522.199693
700,10,37.962498
1930,61,-64.195858
3160,141,21.120803
4390,310,-7.577237
5620,499,-46.479468
6850,727,136.521831
8080,986,143.102252
9310,1312,369.474336
10540,1481,337.680306
11770,1633,375.178264
13000,1998,522.199693
700,10,37.962498
1930,63,-64.195858
3160,165,21.120803
4390,310,-7.577237
5620,487,-46.479468
6850,687,136.521831
8080,810,143.102252
9310,1060,369.474336
10540,1403,337.680306
11770,1595,375.178264
13000,2250,522.199693
700,10,37.962498
1930,62,-64.195858
3160,166,21.120803
4390,305,-7.577237
5620,487,-46.479468
6850,726,136.521831
8080,988,143.102252
9310,1288,369.474336
10540,1658,337.680306
11770,1826,375.178264
13000,2207,522.199693
700,11,37.962498
1930,63,-64.195858
3160,162,21.120803
4390,312,-7.577237
5620,415,-46.479468
6850,711,136.521831
8080,975,143.102252
9310,1269,369.474336
10540,1656,337.680306
11770,2032,375.178264
13000,2498,522.199693
700,12,37.962498
1930,63,-64.195858
3160,172,21.120803
4390,317,-7.577237
5620,491,-46.479468
6850,714,136.521831
8080,973,143.102252
9310,1279,369.474336
10540,1625,337.680306
11770,2056,375.178264
13000,2515,522.199693
700,11,37.962498
1930,64,-64.195858
3160,163,21.120803
4390,305,-7.577237
5620,490,-46.479468
6850,579,136.521831
8080,964,143.102252
9310,1298,369.474336
10540,1678,337.680306
11770,1836,375.178264
13000,2011,522.199693
700,11,37.962498
1930,63,-64.195858
3160,168,21.120803
4390,307,-7.577237
5620,484,-46.479468
6850,718,136.521831
8080,979,143.102252
9310,1299,369.474336
10540,1638,337.680306
11770,2033,375.178264
13000,2185,522.199693
700,10,37.962498
1930,61,-64.195858
3160,162,21.120803
4390,308,-7.577237
5620,153,-46.479468
6850,575,136.521831
8080,833,143.102252
9310,1316,369.474336
10540,1673,337.680306
11770,2054,375.178264
13000,2006,522.199693
