700,14,37.962498
1930,57,-64.195858
3160,158,21.120803
4390,270,-7.577237
5620,434,-46.479468
6850,638,136.521831
8080,872,143.102252
9310,1150,369.474336
10540,1410,337.680306
11770,1783,375.178264
13000,2066,522.199693
700,13,37.962498
1930,53,-64.195858
3160,151,21.120803
4390,259,-7.577237
5620,429,-46.479468
6850,622,136.521831
8080,853,143.102252
9310,1127,369.474336
10540,1426,337.680306
11770,1760,375.178264
13000,2160,522.199693
700,9,37.962498
1930,50,-64.195858
3160,142,21.120803
4390,265,-7.577237
5620,444,-46.479468
6850,622,136.521831
8080,853,143.102252
9310,1112,369.474336
10540,1407,337.680306
11770,1789,375.178264
13000,2161,522.199693
700,11,37.962498
1930,57,-64.195858
3160,150,21.120803
4390,280,-7.577237
5620,425,-46.479468
6850,633,136.521831
8080,870,143.102252
9310,1130,369.474336
10540,1365,337.680306
11770,1775,375.178264
13000,2175,522.199693
700,12,37.962498
1930,58,-64.195858
3160,147,21.120803
4390,265,-7.577237
5620,416,-46.479468
6850,632,136.521831
8080,842,143.102252
9310,1110,369.474336
10540,1415,337.680306
11770,1739,375.178264
13000,2137,522.199693
700,10,37.962498
1930,56,-64.195858
3160,150,21.120803
4390,264,-7.577237
5620,422,-46.479468
6850,642,136.521831
8080,868,143.102252
9310,1121,369.474336
10540,1387,337.680306
11770,1637,375.178264
13000,2025,522.199693
700,12,37.962498
1930,51,-64.195858
3160,152,21.120803
4390,270,-7.577237
5620,417,-46.479468
6850,638,136.521831
8080,843,143.102252
9310,1064,369.474336
10540,1416,337.680306
11770,1759,375.178264
13000,2113,522.199693
700,11,37.962498
1930,55,-64.195858
3160,155,21.120803
4390,268,-7.577237
5620,404,-46.479468
6850,618,136.521831
8080,838,143.102252
9310,1118,369.474336
10540,1415,337.680306
11770,1675,375.178264
13000,2129,522.199693
700,9,37.962498
1930,58,-64.195858
3160,153,21.120803
4390,269,-7.577237
5620,427,-46.479468
6850,621,136.521831
8080,856,143.102252
9310,1098,369.474336
10540,1406,337.680306
11770,1780,375.178264
13000,2062,522.199693
700,10,37.962498
1930,57,-64.195858
3160,147,21.120803
4390,274,-7.577237
5620,425,-46.479468
6850,612,136.521831
8080,842,143.102252
9310,1112,369.474336
10540,1407,337.680306
11770,1701,375.178264
13000,2107,522.199693
700,9,37.962498
1930,57,-64.195858
3160,146,21.120803
4390,270,-7.577237
5620,426,-46.479468
6850,627,136.521831
8080,791,143.102252
9310,1123,369.474336
10540,1423,337.680306
11770,1768,375.178264
13000,2195,522.199693
700,11,37.962498
1930,56,-64.195858
3160,152,21.120803
4390,267,-7.577237
5620,422,-46.479468
6850,627,136.521831
8080,857,143.102252
9310,1130,369.474336
10540,1352,337.680306
11770,1775,375.178264
13000,2125,522.199693
700,11,37.962498
1930,60,-64.195858
3160,152,21.120803
4390,249,-7.577237
5620,432,-46.479468
6850,629,136.521831
8080,860,143.102252
9310,1118,369.474336
10540,1420,337.680306
11770,1775,375.178264
13000,2159,522.199693
700,10,37.962498
1930,58,-64.195858
3160,154,21.120803
4390,274,-7.577237
5620,427,-46.479468
6850,629,136.521831
8080,849,143.102252
9310,1122,369.474336
10540,1408,337.680306
11770,1688,375.178264
13000,2131,522.199693
700,11,37.962498
1930,59,-64.195858
3160,150,21.120803
4390,265,-7.577237
5620,422,-46.479468
6850,621,136.521831
8080,776,143.102252
9310,1066,369.474336
10540,1432,337.680306
11770,1764,375.178264
13000,2163,522.199693
700,13,37.962498
1930,54,-64.195858
3160,148,21.120803
4390,268,-7.577237
5620,436,-46.479468
6850,616,136.521831
8080,853,143.102252
9310,1124,369.474336
10540,1437,337.680306
11770,1773,375.178264
13000,2065,522.199693
700,9,37.962498
1930,64,-64.195858
3160,148,21.120803
4390,271,-7.577237
5620,422,-46.479468
6850,637,136.521831
8080,865,143.102252
9310,1108,369.474336
10540,1428,337.680306
11770,1758,375.178264
13000,2169,522.199693
700,9,37.962498
1930,62,-64.195858
3160,144,21.120803
4390,240,-7.577237
5620,404,-46.479468
6850,584,136.521831
8080,865,143.102252
9310,1105,369.474336
10540,1386,337.680306
11770,1736,375.178264
13000,2128,522.199693
700,11,37.962498
1930,57,-64.195858
3160,151,21.120803
4390,275,-7.577237
5620,422,-46.479468
6850,617,136.521831
8080,896,143.102252
9310,1122,369.474336
10540,1431,337.680306
11770,1762,375.178264
13000,2147,522.199693
700,12,37.962498
1930,16,-64.195858
3160,135,21.120803
4390,253,-7.577237
5620,430,-46.479468
6850,596,136.521831
8080,816,143.102252
9310,1059,369.474336
10540,1346,337.680306
11770,1751,375.178264
13000,2109,522.199693
700,10,37.962498
1930,58,-64.195858
3160,148,21.120803
4390,251,-7.577237
5620,423,-46.479468
6850,619,136.521831
8080,838,143.102252
9310,1056,369.474336
10540,1438,337.680306
11770,1699,375.178264
13000,2159,522.199693
700,11,37.962498
1930,35,-64.195858
3160,157,21.120803
4390,276,-7.577237
5620,430,-46.479468
6850,629,136.521831
8080,814,143.102252
9310,1128,369.474336
10540,1345,337.680306
11770,1707,375.178264
13000,2140,522.199693
700,11,37.962498
1930,52,-64.195858
3160,147,21.120803
4390,271,-7.577237
5620,421,-46.479468
6850,615,136.521831
